"subject","trial","difference","difficulty","riskySelection"
90,17,"moderate","harder",1
90,1,"extreme","harder",1
90,2,"extreme","harder",1
90,3,"extreme","harder",1
90,4,"extreme","harder",0
90,5,"extreme","harder",1
90,6,"extreme","harder",1
90,7,"extreme","harder",1
90,8,"extreme","harder",1
90,9,"extreme","harder",0
90,10,"extreme","harder",1
90,11,"extreme","harder",0
90,12,"extreme","harder",1
90,13,"extreme","harder",0
90,14,"extreme","harder",1
90,15,"extreme","harder",1
90,16,"extreme","harder",0
90,17,"extreme","harder",0
91,1,"moderate","easier",1
91,2,"moderate","easier",0
91,3,"moderate","easier",1
91,4,"moderate","easier",1
91,5,"moderate","easier",0
91,6,"moderate","easier",1
91,7,"moderate","easier",0
91,8,"moderate","easier",0
91,9,"moderate","easier",0
91,10,"moderate","easier",0
91,11,"moderate","easier",0
91,12,"moderate","easier",0
91,13,"moderate","easier",0
91,14,"moderate","easier",1
91,15,"moderate","easier",1
91,16,"moderate","easier",1
91,17,"moderate","easier",0
91,1,"extreme","easier",0
91,2,"extreme","easier",0
91,3,"extreme","easier",1
91,4,"extreme","easier",0
91,5,"extreme","easier",0
91,6,"extreme","easier",0
91,7,"extreme","easier",0
91,8,"extreme","easier",0
91,9,"extreme","easier",0
91,10,"extreme","easier",0
91,11,"extreme","easier",1
91,12,"extreme","easier",0
91,13,"extreme","easier",1
91,14,"extreme","easier",0
91,15,"extreme","easier",0
91,16,"extreme","easier",1
91,17,"extreme","easier",1
91,1,"moderate","harder",1
91,2,"moderate","harder",0
91,3,"moderate","harder",1
91,4,"moderate","harder",1
91,5,"moderate","harder",1
91,6,"moderate","harder",0
91,7,"moderate","harder",1
91,8,"moderate","harder",1
91,9,"moderate","harder",1
91,10,"moderate","harder",1
91,11,"moderate","harder",0
91,12,"moderate","harder",0
91,13,"moderate","harder",1
91,14,"moderate","harder",1
91,15,"moderate","harder",1
91,16,"moderate","harder",1
91,17,"moderate","harder",0
91,1,"extreme","harder",1
91,2,"extreme","harder",0
91,3,"extreme","harder",1
91,4,"extreme","harder",1
91,5,"extreme","harder",0
91,6,"extreme","harder",1
91,7,"extreme","harder",1
91,8,"extreme","harder",0
91,9,"extreme","harder",0
91,10,"extreme","harder",0
91,11,"extreme","harder",1
91,12,"extreme","harder",1
91,13,"extreme","harder",1
91,14,"extreme","harder",1
91,15,"extreme","harder",0
91,16,"extreme","harder",1
91,17,"extreme","harder",1
92,1,"moderate","easier",1
92,2,"moderate","easier",1
92,3,"moderate","easier",1
92,4,"moderate","easier",1
92,5,"moderate","easier",1
92,6,"moderate","easier",1
92,7,"moderate","easier",1
92,8,"moderate","easier",1
92,9,"moderate","easier",1
92,10,"moderate","easier",1
92,11,"moderate","easier",1
92,12,"moderate","easier",1
92,13,"moderate","easier",1
92,14,"moderate","easier",1
92,15,"moderate","easier",1
92,16,"moderate","easier",1
92,17,"moderate","easier",1
92,1,"extreme","easier",1
92,2,"extreme","easier",1
92,3,"extreme","easier",1
92,4,"extreme","easier",1
92,5,"extreme","easier",1
92,6,"extreme","easier",1
92,7,"extreme","easier",1
92,8,"extreme","easier",1
92,9,"extreme","easier",1
92,10,"extreme","easier",1
92,11,"extreme","easier",1
92,12,"extreme","easier",1
92,13,"extreme","easier",1
92,14,"extreme","easier",1
92,15,"extreme","easier",1
92,16,"extreme","easier",1
92,17,"extreme","easier",1
92,1,"moderate","harder",1
92,2,"moderate","harder",1
92,3,"moderate","harder",1
92,4,"moderate","harder",1
92,5,"moderate","harder",1
92,6,"moderate","harder",1
92,7,"moderate","harder",1
92,8,"moderate","harder",1
92,9,"moderate","harder",1
92,10,"moderate","harder",1
92,11,"moderate","harder",1
92,12,"moderate","harder",1
92,13,"moderate","harder",1
92,14,"moderate","harder",1
92,15,"moderate","harder",1
92,16,"moderate","harder",1
92,17,"moderate","harder",1
92,1,"extreme","harder",1
92,2,"extreme","harder",1
92,3,"extreme","harder",1
92,4,"extreme","harder",1
92,5,"extreme","harder",1
92,6,"extreme","harder",1
92,7,"extreme","harder",1
92,8,"extreme","harder",1
92,9,"extreme","harder",1
92,10,"extreme","harder",1
92,11,"extreme","harder",1
92,12,"extreme","harder",1
92,13,"extreme","harder",1
92,14,"extreme","harder",1
92,15,"extreme","harder",1
92,16,"extreme","harder",1
92,17,"extreme","harder",1
93,1,"moderate","easier",1
93,2,"moderate","easier",0
93,3,"moderate","easier",1
93,4,"moderate","easier",1
93,5,"moderate","easier",1
93,6,"moderate","easier",1
93,7,"moderate","easier",1
93,8,"moderate","easier",1
93,9,"moderate","easier",0
93,10,"moderate","easier",0
93,11,"moderate","easier",0
93,12,"moderate","easier",0
93,13,"moderate","easier",1
93,14,"moderate","easier",0
93,15,"moderate","easier",1
93,16,"moderate","easier",0
93,17,"moderate","easier",1
93,1,"extreme","easier",1
93,2,"extreme","easier",0
93,3,"extreme","easier",0
93,4,"extreme","easier",1
93,5,"extreme","easier",0
93,6,"extreme","easier",0
93,7,"extreme","easier",0
93,8,"extreme","easier",0
93,9,"extreme","easier",0
93,10,"extreme","easier",0
93,11,"extreme","easier",1
93,12,"extreme","easier",1
93,13,"extreme","easier",0
93,14,"extreme","easier",0
93,15,"extreme","easier",0
93,16,"extreme","easier",1
93,17,"extreme","easier",0
93,1,"moderate","harder",1
93,2,"moderate","harder",1
93,3,"moderate","harder",1
93,4,"moderate","harder",1
93,5,"moderate","harder",1
93,6,"moderate","harder",1
93,7,"moderate","harder",1
93,8,"moderate","harder",1
93,9,"moderate","harder",1
93,10,"moderate","harder",0
93,11,"moderate","harder",1
93,12,"moderate","harder",1
93,13,"moderate","harder",1
93,14,"moderate","harder",1
93,15,"moderate","harder",1
93,16,"moderate","harder",1
93,17,"moderate","harder",1
93,1,"extreme","harder",1
93,2,"extreme","harder",1
93,3,"extreme","harder",1
93,4,"extreme","harder",1
93,5,"extreme","harder",1
93,6,"extreme","harder",1
93,7,"extreme","harder",1
93,8,"extreme","harder",1
93,9,"extreme","harder",1
93,10,"extreme","harder",1
93,11,"extreme","harder",1
93,12,"extreme","harder",1
93,13,"extreme","harder",1
93,14,"extreme","harder",1
93,15,"extreme","harder",1
93,16,"extreme","harder",1
93,17,"extreme","harder",1
94,1,"moderate","easier",0
94,2,"moderate","easier",0
94,3,"moderate","easier",0
94,4,"moderate","easier",0
94,5,"moderate","easier",0
94,6,"moderate","easier",0
94,7,"moderate","easier",0
94,8,"moderate","easier",0
94,9,"moderate","easier",0
94,10,"moderate","easier",0
94,11,"moderate","easier",0
94,12,"moderate","easier",0
94,13,"moderate","easier",0
94,14,"moderate","easier",0
94,15,"moderate","easier",0
94,16,"moderate","easier",0
94,17,"moderate","easier",0
94,1,"extreme","easier",0
94,2,"extreme","easier",0
94,3,"extreme","easier",0
94,4,"extreme","easier",0
94,5,"extreme","easier",0
94,6,"extreme","easier",0
94,7,"extreme","easier",0
94,8,"extreme","easier",0
94,9,"extreme","easier",0
94,10,"extreme","easier",0
94,11,"extreme","easier",0
94,12,"extreme","easier",0
94,13,"extreme","easier",0
94,14,"extreme","easier",0
94,15,"extreme","easier",0
94,16,"extreme","easier",0
94,17,"extreme","easier",0
94,1,"moderate","harder",0
94,2,"moderate","harder",1
94,3,"moderate","harder",0
94,4,"moderate","harder",0
94,5,"moderate","harder",1
94,6,"moderate","harder",0
94,7,"moderate","harder",0
94,8,"moderate","harder",0
94,9,"moderate","harder",1
94,10,"moderate","harder",0
94,11,"moderate","harder",0
94,12,"moderate","harder",0
94,13,"moderate","harder",0
94,14,"moderate","harder",1
94,15,"moderate","harder",0
94,16,"moderate","harder",0
94,17,"moderate","harder",0
94,1,"extreme","harder",1
94,2,"extreme","harder",0
94,3,"extreme","harder",0
94,4,"extreme","harder",1
94,5,"extreme","harder",0
94,6,"extreme","harder",1
94,7,"extreme","harder",1
94,8,"extreme","harder",1
94,9,"extreme","harder",0
94,10,"extreme","harder",0
94,11,"extreme","harder",1
94,12,"extreme","harder",0
94,13,"extreme","harder",1
94,14,"extreme","harder",0
94,15,"extreme","harder",0
94,16,"extreme","harder",0
94,17,"extreme","harder",0
95,1,"moderate","easier",0
95,2,"moderate","easier",0
95,3,"moderate","easier",0
95,4,"moderate","easier",0
95,5,"moderate","easier",1
95,6,"moderate","easier",1
95,7,"moderate","easier",1
95,8,"moderate","easier",0
95,9,"moderate","easier",0
95,10,"moderate","easier",1
95,11,"moderate","easier",1
95,12,"moderate","easier",0
95,13,"moderate","easier",0
95,14,"moderate","easier",0
95,15,"moderate","easier",0
95,16,"moderate","easier",0
95,17,"moderate","easier",0
95,1,"extreme","easier",0
95,2,"extreme","easier",1
95,3,"extreme","easier",1
95,4,"extreme","easier",1
95,5,"extreme","easier",1
95,6,"extreme","easier",0
95,7,"extreme","easier",1
95,8,"extreme","easier",1
95,9,"extreme","easier",1
95,10,"extreme","easier",0
95,11,"extreme","easier",0
95,12,"extreme","easier",0
95,13,"extreme","easier",0
95,14,"extreme","easier",0
95,15,"extreme","easier",0
95,16,"extreme","easier",1
95,17,"extreme","easier",0
95,1,"moderate","harder",0
95,2,"moderate","harder",1
95,3,"moderate","harder",0
95,4,"moderate","harder",0
95,5,"moderate","harder",1
95,6,"moderate","harder",0
95,7,"moderate","harder",1
95,8,"moderate","harder",0
95,9,"moderate","harder",1
95,10,"moderate","harder",0
95,11,"moderate","harder",0
95,12,"moderate","harder",0
95,13,"moderate","harder",0
95,14,"moderate","harder",0
95,15,"moderate","harder",0
95,16,"moderate","harder",0
95,17,"moderate","harder",0
95,1,"extreme","harder",0
95,2,"extreme","harder",0
95,3,"extreme","harder",0
95,4,"extreme","harder",0
95,5,"extreme","harder",1
95,6,"extreme","harder",0
95,7,"extreme","harder",1
95,8,"extreme","harder",1
95,9,"extreme","harder",0
95,10,"extreme","harder",0
95,11,"extreme","harder",0
95,12,"extreme","harder",1
95,13,"extreme","harder",0
95,14,"extreme","harder",0
95,15,"extreme","harder",0
95,16,"extreme","harder",0
95,17,"extreme","harder",0
96,1,"moderate","easier",0
96,2,"moderate","easier",0
96,3,"moderate","easier",0
96,4,"moderate","easier",0
96,5,"moderate","easier",0
96,6,"moderate","easier",0
96,7,"moderate","easier",0
96,8,"moderate","easier",0
96,9,"moderate","easier",0
96,10,"moderate","easier",0
96,11,"moderate","easier",0
96,12,"moderate","easier",0
96,13,"moderate","easier",0
96,14,"moderate","easier",0
96,15,"moderate","easier",0
96,16,"moderate","easier",0
96,17,"moderate","easier",0
96,1,"extreme","easier",0
96,2,"extreme","easier",0
96,3,"extreme","easier",0
96,4,"extreme","easier",0
96,5,"extreme","easier",0
96,6,"extreme","easier",0
96,7,"extreme","easier",0
96,8,"extreme","easier",0
96,9,"extreme","easier",0
96,10,"extreme","easier",0
96,11,"extreme","easier",0
96,12,"extreme","easier",0
96,13,"extreme","easier",0
96,14,"extreme","easier",0
96,15,"extreme","easier",0
96,16,"extreme","easier",1
96,17,"extreme","easier",0
96,1,"moderate","harder",0
96,2,"moderate","harder",0
96,3,"moderate","harder",0
96,4,"moderate","harder",0
96,5,"moderate","harder",1
96,6,"moderate","harder",0
96,7,"moderate","harder",0
96,8,"moderate","harder",0
96,9,"moderate","harder",1
96,10,"moderate","harder",0
96,11,"moderate","harder",0
96,12,"moderate","harder",0
96,13,"moderate","harder",0
96,14,"moderate","harder",0
96,15,"moderate","harder",0
96,16,"moderate","harder",0
96,17,"moderate","harder",0
96,1,"extreme","harder",0
96,2,"extreme","harder",0
96,3,"extreme","harder",0
96,4,"extreme","harder",0
96,5,"extreme","harder",0
96,6,"extreme","harder",0
96,7,"extreme","harder",0
96,8,"extreme","harder",0
96,9,"extreme","harder",0
96,10,"extreme","harder",0
96,11,"extreme","harder",1
96,12,"extreme","harder",0
96,13,"extreme","harder",0
96,14,"extreme","harder",0
96,15,"extreme","harder",0
96,16,"extreme","harder",0
96,17,"extreme","harder",0
97,1,"moderate","easier",0
97,2,"moderate","easier",1
97,3,"moderate","easier",1
97,4,"moderate","easier",0
97,5,"moderate","easier",1
97,6,"moderate","easier",0
97,7,"moderate","easier",0
97,8,"moderate","easier",0
97,9,"moderate","easier",0
97,10,"moderate","easier",0
97,11,"moderate","easier",1
97,12,"moderate","easier",0
97,13,"moderate","easier",0
97,14,"moderate","easier",1
97,15,"moderate","easier",1
97,16,"moderate","easier",1
97,17,"moderate","easier",0
97,1,"extreme","easier",1
97,2,"extreme","easier",0
97,3,"extreme","easier",1
97,4,"extreme","easier",1
97,5,"extreme","easier",0
97,6,"extreme","easier",0
97,7,"extreme","easier",1
97,8,"extreme","easier",1
97,9,"extreme","easier",0
97,10,"extreme","easier",0
97,11,"extreme","easier",0
97,12,"extreme","easier",0
97,13,"extreme","easier",1
97,14,"extreme","easier",0
97,15,"extreme","easier",0
97,16,"extreme","easier",0
97,17,"extreme","easier",0
97,1,"moderate","harder",1
97,2,"moderate","harder",1
97,3,"moderate","harder",0
97,4,"moderate","harder",1
97,5,"moderate","harder",1
97,6,"moderate","harder",0
97,7,"moderate","harder",1
97,8,"moderate","harder",1
97,9,"moderate","harder",0
97,10,"moderate","harder",1
97,11,"moderate","harder",0
97,12,"moderate","harder",1
97,13,"moderate","harder",1
97,14,"moderate","harder",1
97,15,"moderate","harder",1
97,16,"moderate","harder",1
97,17,"moderate","harder",1
97,1,"extreme","harder",1
97,2,"extreme","harder",1
97,3,"extreme","harder",1
97,4,"extreme","harder",1
97,5,"extreme","harder",1
97,6,"extreme","harder",1
97,7,"extreme","harder",1
97,8,"extreme","harder",1
97,9,"extreme","harder",1
97,10,"extreme","harder",0
97,11,"extreme","harder",1
97,12,"extreme","harder",1
97,13,"extreme","harder",1
97,14,"extreme","harder",1
97,15,"extreme","harder",1
97,16,"extreme","harder",1
97,17,"extreme","harder",1
98,1,"moderate","easier",1
98,2,"moderate","easier",1
98,3,"moderate","easier",1
98,4,"moderate","easier",0
98,5,"moderate","easier",1
98,6,"moderate","easier",1
98,7,"moderate","easier",0
98,8,"moderate","easier",0
98,9,"moderate","easier",1
98,10,"moderate","easier",1
98,11,"moderate","easier",0
98,12,"moderate","easier",0
98,13,"moderate","easier",0
98,14,"moderate","easier",0
98,15,"moderate","easier",0
98,16,"moderate","easier",0
98,17,"moderate","easier",0
98,1,"extreme","easier",1
98,2,"extreme","easier",0
98,3,"extreme","easier",0
98,4,"extreme","easier",0
98,5,"extreme","easier",1
98,6,"extreme","easier",0
98,7,"extreme","easier",1
98,8,"extreme","easier",1
98,9,"extreme","easier",1
98,10,"extreme","easier",0
98,11,"extreme","easier",1
98,12,"extreme","easier",0
98,13,"extreme","easier",0
98,14,"extreme","easier",0
98,15,"extreme","easier",1
98,16,"extreme","easier",0
98,17,"extreme","easier",1
98,1,"moderate","harder",1
98,2,"moderate","harder",1
98,3,"moderate","harder",1
98,4,"moderate","harder",1
98,5,"moderate","harder",1
98,6,"moderate","harder",1
98,7,"moderate","harder",0
98,8,"moderate","harder",0
98,9,"moderate","harder",1
98,10,"moderate","harder",1
98,11,"moderate","harder",1
98,12,"moderate","harder",1
98,13,"moderate","harder",1
98,14,"moderate","harder",1
98,15,"moderate","harder",1
98,16,"moderate","harder",1
98,17,"moderate","harder",1
98,1,"extreme","harder",1
98,2,"extreme","harder",1
98,3,"extreme","harder",1
98,4,"extreme","harder",1
98,5,"extreme","harder",1
98,6,"extreme","harder",1
98,7,"extreme","harder",1
98,8,"extreme","harder",1
98,9,"extreme","harder",1
98,10,"extreme","harder",1
98,11,"extreme","harder",1
98,12,"extreme","harder",1
98,13,"extreme","harder",1
98,14,"extreme","harder",1
98,15,"extreme","harder",1
98,16,"extreme","harder",1
98,17,"extreme","harder",1
99,1,"moderate","easier",0
99,2,"moderate","easier",0
99,3,"moderate","easier",0
99,4,"moderate","easier",0
99,5,"moderate","easier",0
99,6,"moderate","easier",0
99,7,"moderate","easier",0
99,8,"moderate","easier",0
99,9,"moderate","easier",0
99,10,"moderate","easier",0
99,11,"moderate","easier",0
99,12,"moderate","easier",0
99,13,"moderate","easier",0
99,14,"moderate","easier",0
99,15,"moderate","easier",0
99,16,"moderate","easier",0
99,17,"moderate","easier",0
99,1,"extreme","easier",0
99,2,"extreme","easier",0
99,3,"extreme","easier",0
99,4,"extreme","easier",0
99,5,"extreme","easier",0
99,6,"extreme","easier",0
99,7,"extreme","easier",0
99,8,"extreme","easier",1
99,9,"extreme","easier",0
99,10,"extreme","easier",0
99,11,"extreme","easier",0
99,12,"extreme","easier",0
99,13,"extreme","easier",0
99,14,"extreme","easier",0
99,15,"extreme","easier",1
99,16,"extreme","easier",0
99,17,"extreme","easier",1
99,1,"moderate","harder",1
99,2,"moderate","harder",1
99,3,"moderate","harder",0
99,4,"moderate","harder",1
99,5,"moderate","harder",1
99,6,"moderate","harder",0
99,7,"moderate","harder",0
99,8,"moderate","harder",0
99,9,"moderate","harder",1
99,10,"moderate","harder",1
99,11,"moderate","harder",0
99,12,"moderate","harder",1
99,13,"moderate","harder",0
99,14,"moderate","harder",0
99,15,"moderate","harder",0
99,16,"moderate","harder",0
99,17,"moderate","harder",0
99,1,"extreme","harder",0
99,2,"extreme","harder",0
99,3,"extreme","harder",0
99,4,"extreme","harder",0
99,5,"extreme","harder",0
99,6,"extreme","harder",0
99,7,"extreme","harder",0
99,8,"extreme","harder",0
99,9,"extreme","harder",1
99,10,"extreme","harder",1
99,11,"extreme","harder",0
99,12,"extreme","harder",0
99,13,"extreme","harder",0
99,14,"extreme","harder",0
99,15,"extreme","harder",0
99,16,"extreme","harder",1
99,17,"extreme","harder",0
100,1,"moderate","easier",0
100,2,"moderate","easier",0
100,3,"moderate","easier",0
100,4,"moderate","easier",1
100,5,"moderate","easier",0
100,6,"moderate","easier",0
100,7,"moderate","easier",0
100,8,"moderate","easier",1
100,9,"moderate","easier",1
100,10,"moderate","easier",0
100,11,"moderate","easier",0
100,12,"moderate","easier",0
100,13,"moderate","easier",0
100,14,"moderate","easier",1
100,15,"moderate","easier",0
100,16,"moderate","easier",0
100,17,"moderate","easier",0
100,1,"extreme","easier",0
100,2,"extreme","easier",0
100,3,"extreme","easier",1
100,4,"extreme","easier",0
100,5,"extreme","easier",1
100,6,"extreme","easier",1
100,7,"extreme","easier",0
100,8,"extreme","easier",0
100,9,"extreme","easier",0
100,10,"extreme","easier",0
100,11,"extreme","easier",0
100,12,"extreme","easier",0
100,13,"extreme","easier",0
100,14,"extreme","easier",1
100,15,"extreme","easier",1
100,16,"extreme","easier",1
100,17,"extreme","easier",0
100,1,"moderate","harder",1
100,2,"moderate","harder",0
100,3,"moderate","harder",0
100,4,"moderate","harder",1
100,5,"moderate","harder",1
100,6,"moderate","harder",0
